"Year","Metabolite","Site ID","Country","City","Wednesday","Thursday","Friday","Saturday","Sunday","Monday","Tuesday","Weekday mean","Weekend mean","Daily mean"
2017,"methamphetamine","FR003","FR","Bordeaux I",0,0,0,0,0,0,0,0,0,0
2017,"methamphetamine","FR004","FR","Fort-de-France P",0,0,0,0,0,0,0,0,0,0
2017,"methamphetamine","FR005","FR","Paris Seine Centre",0,0,0,0,0,0,0,0,0,0
2017,"methamphetamine","FR006","FR","Paris South Suburbs",0,0,0,0,0,0,0,0,0,0
2017,"methamphetamine","GB001","GB","Bristol",0.12,0.11,0.1,2.14,3.6,0.08,0.08,0.1,1.48,0.89
2017,"methamphetamine","GR001","GR","Athens",,3.99,3.22,,4.51,3.86,3.56,3.77,3.86,3.98
2017,"methamphetamine","HR002","HR","Zagreb",0,0,0,0,0,0,0,0,0,0
2017,"methamphetamine","IT003","IT","Milan",8.7,8.28,10.78,11.08,13.32,10.25,8.11,8.36,11.36,10.07
2017,"methamphetamine","LT003","LT","Vilnius",37.92,39.3,41.68,37.74,41.98,41.29,37.91,38.38,40.67,39.69
2017,"methamphetamine","NL001","NL","Amsterdam",15.06,13.18,11.74,16.62,12.75,15.73,12.97,13.74,14.21,14.01
2017,"methamphetamine","NL002","NL","Eindhoven",0,0,0,0,0,0,0,0,0,0
2017,"methamphetamine","NL005","NL","Nieuwegein Ijssel.",0,0,0,0,0,0,0,0,0,0
2017,"methamphetamine","NL006","NL","Oudewater",0,0,0,0,0,0,0,0,0,0
2017,"methamphetamine","NL010","NL","Utrecht",0,0,0,0,0,0,0,0,0,0
2017,"methamphetamine","PL003","PL","Krakow P",0.33,0.45,,,0.59,0.66,0.55,0.44,0.63,0.5
2017,"methamphetamine","PT001","PT","Almada",0.62,0.67,0.59,1.99,0.61,0.76,0.71,0.67,0.99,0.85
2017,"methamphetamine","PT002","PT","Lisbon",0,0,0,0,0,0,,0,0,0
2017,"methamphetamine","PT003","PT","Porto",0.27,0.31,0.41,0.81,0.72,0.48,0.31,0.3,0.6,0.47
2017,"methamphetamine","SI004","SI","Ljubljana",0,0,0,0,0,0,0,0,0,0
2017,"methamphetamine","SK002","SK","Bratislava C",75.89,79.92,183,139.84,164.52,127.37,69.45,75.09,153.68,120
2017,"methamphetamine","SK004","SK","Piestany",73.72,63.76,84.68,78.99,69.59,89.26,86.21,74.57,80.63,78.03
2016,"MDMA","AT004","AT","Innsbruck",10.5,9.38,11.93,45.43,40.44,18.8,15.61,11.83,29.15,21.73
2016,"MDMA","BE001","BE","Antwerp Deurne",62.56,44.34,40.1,41.04,48.29,45.63,20.94,42.61,43.77,43.27
2016,"MDMA","BE002","BE","Antwerp Zuid",70.1,57.59,62.96,90.61,182.15,136.44,88.16,71.95,118.04,98.29
2016,"MDMA","BE005","BE","Brussels",8.84,10.37,14.14,80.46,74.15,37.65,15.29,11.5,51.6,34.41
2016,"MDMA","BE007","BE","Koksijde",4.09,1.83,3.97,5.05,15.9,5.43,3.96,3.29,7.59,5.75
2016,"MDMA","BE010","BE","Oostende",14.05,11.62,10.63,13.3,21.51,12.83,9.91,11.86,14.57,13.41
2016,"MDMA","CH001","CH","Basel",11.99,11.36,11.31,28.91,51.34,38,20.48,14.61,32.39,24.77
2016,"MDMA","CH002","CH","Berne",8.52,7.36,10.53,25.38,41.94,26.92,16.2,10.69,26.19,19.55
2016,"MDMA","CH003","CH","Geneva",11.84,11.47,20.16,66.43,64.71,,19.19,14.17,50.43,32.3
2016,"MDMA","CH005","CH","Lugano",3.83,0.74,0.69,1.77,5.48,3.38,1.75,2.11,2.83,2.52
2016,"MDMA","CH008","CH","Zurich",18.17,16.45,21.73,66.34,177.25,82.26,33.02,22.55,86.9,59.32
2016,"MDMA","CY003","CY","Limassol",6.11,3.09,2.71,2.31,2.97,3.13,3.65,4.29,2.78,3.43
2016,"MDMA","CZ002","CZ","České Budějovice",8.59,8.72,6.15,10.85,45.57,35.22,14.47,10.59,24.45,18.51
2016,"MDMA","DE009","DE","Dortmund",20.88,19.6,16.54,34.22,42.63,19.06,13.27,17.92,28.11,23.74
2016,"MDMA","DE010","DE","Dresden",7.68,5.83,7.08,19.03,21.44,13.84,14.13,9.21,15.35,12.72
2016,"MDMA","DE011","DE","Dülmen",7.5,9.09,12.85,24.93,19.22,13.45,11.35,9.31,17.61,14.06
2016,"MDMA","DE026","DE","Munich G",11.65,10.18,50.64,41.97,13.37,26.09,14.74,12.19,33.02,24.09
2016,"MDMA","ES001","ES","Barcelona",26.77,20.88,19.97,54.53,107.17,63.95,34.22,27.29,61.41,46.79
2016,"MDMA","ES002","ES","Castellon",6.85,6.77,3.39,4.29,6.97,6.64,6.84,6.82,5.32,5.96
2016,"MDMA","ES006","ES","Molina de Segura",0,0,0,0,0,0,0,0,0,0
2016,"MDMA","ES007","ES","Santiago",1.28,3.65,4.89,7.6,7.84,4.27,1.67,2.2,6.15,4.46
2016,"MDMA","ES009","ES","Valencia (3)",3.63,2.86,3.61,7.57,14.46,9.31,6.83,4.44,8.74,6.9
2016,"MDMA","FI001","FI","Espoo",7.32,8.9,13.91,54.59,96.9,29.02,12.35,9.52,48.6,31.86
2016,"MDMA","FI002","FI","Helsinki",9.41,11.67,13.71,54.98,93.41,40.24,15.69,12.26,50.59,34.16
2016,"MDMA","FI005","FI","Joensuu",2.7,8.01,2.62,3.42,7.5,5.47,2.21,4.31,4.75,4.56
2016,"MDMA","FI006","FI","Jyväskylä",7.66,14,11.99,27.74,24.6,25.83,5.4,9.02,22.54,16.75
2016,"MDMA","FI010","FI","Kotka",9.24,5.98,6.83,17.35,26.13,15.56,8.22,7.81,16.47,12.76
2016,"MDMA","FI012","FI","Kuopio",4.98,4.11,13.36,20.54,30.17,14.5,6.26,5.11,19.64,13.42
2016,"MDMA","FI013","FI","Lahti",6.46,15.41,11.53,23.95,34.73,23.85,9.89,10.58,23.51,17.97
2016,"MDMA","FI014","FI","Lappeenranta",1.99,3.71,19.61,39.92,21.07,9.13,6.34,4.01,22.43,14.54
2016,"MDMA","FI017","FI","Oulu",7.39,7.64,17.07,7.99,16.24,8.47,7.39,7.47,12.44,10.31
2016,"MDMA","FI022","FI","Rovaniemi",7.12,4.29,4.92,26.11,26.14,21.27,10.08,7.16,19.61,14.27
2016,"MDMA","FI024","FI","Savonlinna",15.12,7.81,6.86,25.63,47.65,25,15.3,12.74,26.29,20.48
2016,"MDMA","FI026","FI","Tampere",15.49,20.48,22.41,43.47,52.83,24.55,10.32,15.43,35.82,27.08
2016,"MDMA","FI027","FI","Turku",4.6,14.12,10.37,24.52,34.16,19.07,9.26,9.32,22.03,16.59
2016,"MDMA","FI028","FI","Vaasa",11.71,12.43,12.68,37.43,33.73,15.42,7.28,10.47,24.82,18.67
2016,"MDMA","FR003","FR","Bordeaux I",15.59,7.75,11.55,9.89,35.36,13.55,3.03,10.72,16.14,13.82
2016,"MDMA","FR005","FR","Paris Seine Centre",5.64,9.69,25.2,44.2,17.1,11.6,6.66,7.33,24.53,17.16
2016,"MDMA","GB001","GB","Bristol",4.29,13.28,13.83,84.84,162.01,55.25,25.03,14.2,78.98,51.22
2016,"MDMA","GR001","GR","Athens",1.78,2.09,1.06,3.99,4.59,3.12,1.12,1.66,3.19,2.53
2016,"MDMA","HR002","HR","Zagreb",19.84,14.24,13.72,72.78,122.52,68.26,33.21,22.43,69.32,49.22
2016,"MDMA","IS002","IS","Reykjavik Klettagarðar",25.96,28.92,37.83,55.24,58.39,40.01,17.04,23.97,47.87,37.63
2016,"MDMA","IT003","IT","Milan",1.74,1.41,1.59,6.32,12.05,5.45,2.57,1.91,6.35,4.45
2016,"MDMA","NL002","NL","Eindhoven",102.17,95.31,47.44,93.78,251.47,171.1,118.91,105.46,140.95,125.74
2016,"MDMA","NL010","NL","Utrecht",52.63,48.45,40,154.04,142.25,120.69,63.17,54.75,114.25,88.75
2016,"MDMA","PT001","PT","Almada",2.54,1.55,0.7,4.56,4.67,4.71,0.87,1.65,3.66,2.8
2016,"MDMA","PT002","PT","Lisbon",15.07,18.36,13.96,44.11,50.51,28.03,18.35,17.26,34.15,26.91
2016,"MDMA","PT003","PT","Porto",4.74,1.22,3.66,12.42,26.94,10.62,15.84,7.27,13.41,10.78
2016,"MDMA","SE005","SE","Stockholm (2)",21.95,19.21,14.96,55.25,83.49,43.71,25.71,22.29,49.35,37.75
2016,"MDMA","SK004","SK","Piestany",6.94,5.59,2.95,18.97,16.51,13.15,7,6.51,12.9,10.16
2016,"amphetamine","AT004","AT","Innsbruck",8.75,8.45,10.84,21.47,16.05,12.67,8.9,8.7,15.26,12.45
2016,"amphetamine","BE001","BE","Antwerp Deurne",90.29,85.14,80.01,100.98,101.18,86.11,89.47,88.3,92.07,90.45
2016,"amphetamine","BE002","BE","Antwerp Zuid",185.52,162.38,173.38,213.18,291.26,189.3,179.86,175.92,216.78,199.27
2016,"amphetamine","BE005","BE","Brussels",34.49,30.97,31.18,36.2,48.06,38.82,38.09,34.52,38.56,36.83
2016,"amphetamine","BE007","BE","Koksijde",38.23,21.02,29.88,32.83,89.91,32.17,30.84,30.03,46.2,39.27
2016,"amphetamine","BE010","BE","Oostende",163.21,161.55,189.11,195,254.37,144.81,144.82,156.53,195.82,178.98
2016,"amphetamine","CH001","CH","Basel",28.59,25.71,27.83,31.32,29.31,26.96,22.1,25.47,28.85,27.4
2016,"amphetamine","CH002","CH","Berne",27.54,20.4,20.48,23.73,26.44,24.8,25.79,24.58,23.86,24.17
2016,"amphetamine","CH003","CH","Geneva",10.4,5.55,15.07,6.45,5.96,,15.7,10.55,9.16,9.86
2016,"amphetamine","CH005","CH","Lugano",0,0,0,0,0,0,0,0,0,0
2016,"amphetamine","CH008","CH","Zurich",24.86,27.49,29.65,43.06,47.57,40.63,32.27,28.21,40.23,35.08
2016,"amphetamine","CY003","CY","Limassol",13.04,7.42,5.23,6.11,7.31,6.84,10.55,10.34,6.37,8.07
2016,"amphetamine","CZ002","CZ","České Budějovice",24.49,15.93,16.91,25.41,22.15,27.82,18.09,19.5,23.07,21.54
2016,"amphetamine","DE009","DE","Dortmund",184.88,179.24,147.2,182.1,157.51,100.25,101.51,155.21,146.77,150.39
2016,"amphetamine","DE010","DE","Dresden",20.41,20.2,22.29,28.21,24.69,21.08,21.54,20.72,24.07,22.63
2016,"amphetamine","DE011","DE","Dülmen",110.21,149.13,199.6,206.08,226.85,185.26,161.65,140.33,204.45,176.97
2016,"amphetamine","DE026","DE","Munich G",22.51,26.08,34.99,28.71,23.13,26,21.77,23.45,28.21,26.17
2016,"amphetamine","ES001","ES","Barcelona",46.88,52.06,41.56,43.12,50.44,42.86,42.56,47.16,44.5,45.64
2016,"amphetamine","ES002","ES","Castellon",0,0,0,0,0,0,0,0,0,0
2016,"amphetamine","ES006","ES","Molina de Segura",0,0,0,0,0,0,0,0,0,0
2016,"amphetamine","ES007","ES","Santiago",0,0,0,0,0,0,0,0,0,0
2016,"amphetamine","ES009","ES","Valencia (3)",6.03,6,7.14,9.48,9.8,6,7.89,6.64,8.1,7.48
2016,"amphetamine","FI001","FI","Espoo",62.34,57.13,66.58,88.93,93.28,74.29,60.38,59.95,80.77,71.85
2016,"amphetamine","FI002","FI","Helsinki",85.52,88.55,93.91,126.17,132.11,98.88,80.27,84.78,112.77,100.77
2016,"amphetamine","FI005","FI","Joensuu",22.42,27.57,35.32,36.8,37.16,29.01,30.48,26.82,34.57,31.25
2016,"amphetamine","FI006","FI","Jyväskylä",17.96,14.61,17.23,20.96,50.35,53.25,23.48,18.68,35.45,28.26
2016,"amphetamine","FI010","FI","Kotka",82.47,71.93,67.93,87.24,95.16,87.77,69.35,74.59,84.53,80.27
2016,"amphetamine","FI012","FI","Kuopio",21.24,18.18,25.79,46.24,58.82,47.24,47.62,29.01,44.52,37.87
2016,"amphetamine","FI013","FI","Lahti",139.82,113.28,129.72,80,127.47,128.49,120.22,124.44,116.42,119.86
2016,"amphetamine","FI014","FI","Lappeenranta",34.56,36.67,41.06,55.76,52.81,33.75,26.23,32.49,45.84,40.12
2016,"amphetamine","FI017","FI","Oulu",40.22,32.37,38.17,30.54,31.52,29.43,25.82,32.8,32.42,32.58
2016,"amphetamine","FI022","FI","Rovaniemi",64.35,70.33,81.21,95.83,91.19,60.75,54.11,62.93,82.24,73.97
2016,"amphetamine","FI024","FI","Savonlinna",11.9,11.6,11.28,20.73,17.95,12.25,10.62,11.37,15.55,13.76
2016,"amphetamine","FI026","FI","Tampere",71.96,75.87,83.91,88.09,88.25,73.73,65.55,71.13,83.49,78.19
2016,"amphetamine","FI027","FI","Turku",57.29,78.23,64.11,85.56,89.46,69.09,60.46,65.33,77.06,72.03
2016,"amphetamine","FI028","FI","Vaasa",29.71,30.15,27.13,34.58,26.58,27.31,32.47,30.78,28.9,29.7
2016,"amphetamine","FR003","FR","Bordeaux I",0,0,0,0,0,0,0,0,0,0
2016,"amphetamine","FR005","FR","Paris Seine Centre",0,0,0,0,0,0,0,0,0,0
2016,"amphetamine","GB001","GB","Bristol",59.51,80.14,96.27,90.9,160.5,99.71,152.26,97.3,111.84,105.61
2016,"amphetamine","GR001","GR","Athens",4.19,3.73,2.46,7.93,2.96,5.85,5.16,4.36,4.8,4.61
2016,"amphetamine","HR002","HR","Zagreb",40.41,41.31,43.44,83.58,137.33,74.83,84.72,55.48,84.79,72.23
2016,"amphetamine","IS002","IS","Reykjavik Klettagarðar",101.62,128.5,127.18,105.75,128.77,128.64,71.51,100.54,122.59,113.14
2016,"amphetamine","IT003","IT","Milan",0,0,0,0,0,0,0,0,0,0
2016,"amphetamine","NL010","NL","Utrecht",73.09,106.73,116.01,111.86,99.69,111.73,66.46,82.09,109.82,97.94
2016,"amphetamine","PT001","PT","Almada",0,0,0,0,0,0,0,0,0,0
2016,"amphetamine","PT002","PT","Lisbon",4.88,2.96,3.17,2.94,2.16,2.09,5.1,4.31,2.59,3.33
2016,"amphetamine","PT003","PT","Porto",0,0,0,0,0,0,0,0,0,0
2016,"amphetamine","SE005","SE","Stockholm (2)",226.45,195.3,208.99,219.42,227.11,202.93,181.72,201.16,214.61,208.84
2016,"amphetamine","SK004","SK","Piestany",29.34,26.44,19.67,44.75,38.85,29.71,27.5,27.76,33.24,30.89
2016,"cocaine","AT004","AT","Innsbruck",140.33,131.03,177.57,236.55,205.33,131.01,111.9,127.75,187.62,161.96
2016,"cocaine","BE001","BE","Antwerp Deurne",406.43,344.42,394.53,448.28,490.93,410.25,372.49,374.45,436,409.62
2016,"cocaine","BE002","BE","Antwerp Zuid",776.91,670.11,808.53,1040.18,1406.51,912.82,788.49,745.17,1042.01,914.79
2016,"cocaine","BE005","BE","Brussels",319.82,376.04,392.35,491.75,516.18,453.48,368.19,354.68,463.44,416.83
2016,"cocaine","BE007","BE","Koksijde",55.38,34.11,61.97,71.18,195.11,66.64,55.22,48.23,98.73,77.09
2016,"cocaine","BE010","BE","Oostende",74.7,72.53,83.02,114.53,171.48,93.49,76.26,74.5,115.63,98
2016,"cocaine","CH001","CH","Basel",366.85,404.11,425.36,557.91,520.9,399,372.08,381.01,475.79,435.17
2016,"cocaine","CH002","CH","Berne",286.07,284.61,305.19,401.14,357.78,317.61,327.55,299.41,345.43,325.71
2016,"cocaine","CH003","CH","Geneva",407.72,424.78,515.08,591.17,551.07,,418.4,416.97,552.44,484.7
2016,"cocaine","CH005","CH","Lugano",346.73,392.78,363.3,496.21,421.19,316.96,330.41,356.64,399.41,381.08
2016,"cocaine","CH008","CH","Zurich",597.97,651.59,707.83,904.13,953.55,661.75,580.89,610.15,806.81,722.53
2016,"cocaine","CY003","CY","Limassol",113.11,118.4,172.99,147.89,166.13,175.15,180.56,137.36,165.54,153.46
2016,"cocaine","CZ002","CZ","České Budějovice",4.73,2.4,3.08,5.58,9.93,10.36,11.76,6.3,7.24,6.83
2016,"cocaine","DE009","DE","Dortmund",487.4,538.96,465.1,504.23,450.16,227.3,272.01,432.79,411.7,420.74
2016,"cocaine","DE010","DE","Dresden",14.26,14.57,17.08,23.95,21.44,15.91,16.68,15.17,19.6,17.7
2016,"cocaine","DE011","DE","Dülmen",47.47,82.31,92.06,113.78,109,85.01,58.81,62.87,99.96,84.07
2016,"cocaine","DE026","DE","Munich G",94.37,103.65,161.12,137.1,107.43,106.79,86.07,94.7,128.11,113.79
2016,"cocaine","ES001","ES","Barcelona",604.16,588.15,666.25,930.6,926.77,642.26,535.54,575.95,791.47,699.1
2016,"cocaine","ES002","ES","Castellon",287.58,325.69,477.35,479.04,422.04,241.79,319.24,310.83,405.05,364.67
2016,"cocaine","ES006","ES","Molina de Segura",320.96,402.52,426.09,658.1,654.13,510.41,597.37,440.28,562.18,509.94
2016,"cocaine","ES007","ES","Santiago",105.78,147.47,144.28,179.5,184.87,154.49,82.35,111.86,165.78,142.68
2016,"cocaine","ES009","ES","Valencia (3)",201.35,203.83,274.95,419.1,431.28,209.94,90.94,165.37,333.82,261.63
2016,"cocaine","FI001","FI","Espoo",5.49,6.35,6.76,15,21.41,11.05,7.41,6.42,13.56,10.5
2016,"cocaine","FI002","FI","Helsinki",12.64,13.15,14.81,24.72,25.63,16.27,10,11.93,20.36,16.75
2016,"cocaine","FI005","FI","Joensuu",1.76,0.59,0.56,1.27,1.04,0.56,0.49,0.95,0.86,0.9
2016,"cocaine","FI006","FI","Jyväskylä",0,0,0,0,0,0,0,0,0,0
2016,"cocaine","FI010","FI","Kotka",1.32,1.6,1.65,3.98,5.77,5.03,2.98,1.97,4.11,3.19
2016,"cocaine","FI012","FI","Kuopio",1.53,0.53,0.51,1.09,2.44,1.36,0.51,0.86,1.35,1.14
2016,"cocaine","FI013","FI","Lahti",12.9,29.27,10.06,4.15,6.44,3.98,2.7,14.95,6.16,9.93
2016,"cocaine","FI014","FI","Lappeenranta",0,0,0,0,0,0,0,0,0,0
2016,"cocaine","FI017","FI","Oulu",0,0,0,0,0,0,0,0,0,0
2016,"cocaine","FI022","FI","Rovaniemi",0.97,0.94,0.94,0.93,0.91,0.93,5.11,2.34,0.93,1.53
2016,"cocaine","FI024","FI","Savonlinna",0,0,0,0,0,0,0,0,0,0
2016,"cocaine","FI026","FI","Tampere",3.29,6.4,7.83,8.64,8.33,6.65,3.94,4.54,7.86,6.44
2016,"cocaine","FI027","FI","Turku",1.04,1.08,1.04,2.91,4,1.81,0.75,0.96,2.44,1.8
2016,"cocaine","FI028","FI","Vaasa",0,0,0,0,0,0,0,0,0,0
2016,"cocaine","FR003","FR","Bordeaux I",274.4,216.39,303.18,197.04,399.14,180.61,151.44,214.08,269.99,246.03
2016,"cocaine","FR005","FR","Paris Seine Centre",139.55,124.06,85.72,188.1,248.87,252.9,147.98,137.19,193.9,169.6
2016,"cocaine","GB001","GB","Bristol",117.02,288.9,349.52,565.38,713.82,367.2,331.05,245.65,498.98,390.41
2016,"cocaine","GB002","GB","London",637.52,644.05,732.16,1145.32,,1120.44,1090.04,790.53,999.31,894.92
2016,"cocaine","GR001","GR","Athens",21.49,25.47,24.61,36.15,45.65,30.71,28.81,25.25,34.28,30.41
2016,"cocaine","HR002","HR","Zagreb",121.97,112.53,162.32,262.28,187.81,149,140.3,124.93,190.35,162.32
2016,"cocaine","IS002","IS","Reykjavik Klettagarðar",87.43,91.29,142.52,120.73,138.06,76.17,48.06,75.6,119.37,100.61
2016,"cocaine","IT003","IT","Milan",314.74,312.99,263.86,344.35,337.27,308.62,264.3,297.34,313.53,306.59
2016,"cocaine","NL002","NL","Eindhoven",347.49,401.78,426.65,606.2,695.48,534.84,472.66,407.31,565.79,497.87
2016,"cocaine","NL010","NL","Utrecht",305.72,273.91,281.14,412.44,363.31,296.82,239.19,272.94,338.43,310.36
2016,"cocaine","PT001","PT","Almada",69.75,76.18,57.91,85.3,67.9,94.29,25.44,57.12,76.35,68.11
2016,"cocaine","PT002","PT","Lisbon",218.05,264.75,241.17,306.44,282.32,268.19,224.78,235.86,274.53,257.96
2016,"cocaine","PT003","PT","Porto",60.59,78.47,90.95,114.94,113.6,89.32,87.39,75.48,102.2,90.75
2016,"cocaine","SE005","SE","Stockholm (2)",101.39,113.22,113.9,202.39,236.89,136.24,104.99,106.53,172.35,144.14
2016,"cocaine","SK004","SK","Piestany",14.41,12.71,11.8,35.02,31.08,11.2,24,17.04,22.28,20.03
2016,"methamphetamine","AT004","AT","Innsbruck",2.56,1.85,1.63,1.83,1.96,2.85,1.37,1.93,2.07,2.01
2016,"methamphetamine","BE001","BE","Antwerp Deurne",3.58,3.67,3.35,3.42,3.5,3.3,3.17,3.47,3.39,3.43
2016,"methamphetamine","BE002","BE","Antwerp Zuid",7.52,6.65,8.64,9.19,13.2,9.95,9.57,7.91,10.25,9.25
2016,"methamphetamine","BE005","BE","Brussels",2.47,3.14,3.14,4.48,4.71,4.94,4,3.2,4.32,3.84
2016,"methamphetamine","BE007","BE","Koksijde",0,0,0,0,0,0,0,0,0,0
2016,"methamphetamine","BE010","BE","Oostende",0,0,0,0,0,0,0,0,0,0
2016,"methamphetamine","CH001","CH","Basel",20.43,21.36,17.44,18.03,17.54,19.08,18.87,20.22,18.02,18.97
2016,"methamphetamine","CH002","CH","Berne",10.27,9.71,8.18,7.86,7.18,8.4,7.94,9.31,7.9,8.51
2016,"methamphetamine","CH003","CH","Geneva",8.01,7.39,7.46,6.54,5.88,,5.9,7.1,6.63,6.86
2016,"methamphetamine","CH005","CH","Lugano",0.65,0.26,0.24,0.77,0.22,0.23,0.23,0.38,0.37,0.37
2016,"methamphetamine","CH008","CH","Zurich",23.03,25.15,25.02,26.33,25.3,26.41,25.74,24.64,25.77,25.28
2016,"methamphetamine","CY003","CY","Limassol",17.21,15.93,15.58,7.75,10.35,13.45,18.04,17.06,11.78,14.04
2016,"methamphetamine","CZ002","CZ","České Budějovice",274.92,206.48,247.88,287.26,272.39,313.75,230.63,237.34,280.32,261.9
2016,"methamphetamine","DE009","DE","Dortmund",6.11,4.08,3.31,3.45,3.02,2.49,3.65,4.61,3.07,3.73
2016,"methamphetamine","DE010","DE","Dresden",135.18,135.34,137.3,150.88,128.63,132.86,136.65,135.72,137.42,136.69
2016,"methamphetamine","DE011","DE","Dülmen",1.94,2.14,8.92,2.12,2.53,3.3,3.78,2.62,4.22,3.53
2016,"methamphetamine","DE026","DE","Munich G",13.2,13.1,50.07,39.92,14.48,25.98,16.87,14.39,32.61,24.8
2016,"methamphetamine","ES001","ES","Barcelona",25.23,21.29,23.73,27.17,24.32,24.36,22.27,22.93,24.89,24.05
2016,"methamphetamine","ES002","ES","Castellon",0,0,0,0,0,0,0,0,0,0
2016,"methamphetamine","ES006","ES","Molina de Segura",0,0,0,0,0,0,0,0,0,0
2016,"methamphetamine","ES007","ES","Santiago",0,0,0,0,0,0,0,0,0,0
2016,"methamphetamine","ES009","ES","Valencia (3)",0.66,0.93,1.04,0.88,1,0.94,0.95,0.85,0.97,0.91
2016,"methamphetamine","FI001","FI","Espoo",99.05,93.78,93.53,103.89,92.84,76.9,66.69,86.5,91.79,89.53
2016,"methamphetamine","FI002","FI","Helsinki",77.95,82.1,88.65,89.75,87.07,91.22,67.04,75.7,89.17,83.4
2016,"methamphetamine","FI005","FI","Joensuu",2.22,3.4,2.05,1.79,1.93,2.22,1.3,2.31,2,2.13
2016,"methamphetamine","FI006","FI","Jyväskylä",63.76,52.75,58.54,69.95,61.5,67.03,72.26,62.92,64.25,63.68
2016,"methamphetamine","FI010","FI","Kotka",4.68,6.62,9.87,13.7,26.45,14.78,6.26,5.85,16.2,11.76
2016,"methamphetamine","FI012","FI","Kuopio",37.1,29.71,43.04,40.35,35.07,24.99,19.12,28.65,35.86,32.77
2016,"methamphetamine","FI013","FI","Lahti",6.28,5.15,2.32,1.84,4.59,2.13,3.98,5.14,2.72,3.76
2016,"methamphetamine","FI014","FI","Lappeenranta",6.56,4.82,2.87,2.68,1.04,0.72,0.85,4.08,1.83,2.79
2016,"methamphetamine","FI017","FI","Oulu",8.3,7.88,14.07,7.15,13.94,16.35,16.62,10.93,12.88,12.04
2016,"methamphetamine","FI022","FI","Rovaniemi",12.71,15.76,7.97,9.78,6.74,9.58,5.29,11.25,8.52,9.69
2016,"methamphetamine","FI024","FI","Savonlinna",5.1,5.06,6.06,20.6,46.22,36.04,38.54,16.23,27.23,22.52
2016,"methamphetamine","FI026","FI","Tampere",4.85,5.08,3.35,5,4.34,3.51,2.38,4.11,4.05,4.07
2016,"methamphetamine","FI027","FI","Turku",38.17,30.64,29.62,28.88,25.39,20.72,15.48,28.1,26.15,26.98
2016,"methamphetamine","FI028","FI","Vaasa",1.1,1.19,0.9,2.4,2.79,3.71,3.18,1.82,2.45,2.18
2016,"methamphetamine","FR003","FR","Bordeaux I",0,0,0,0,0,0,0,0,0,0
2016,"methamphetamine","FR005","FR","Paris Seine Centre",0,0,0,0,0,0,0,0,0,0
2016,"methamphetamine","GB001","GB","Bristol",0,0,0,0,0,0,0,0,0,0
2016,"methamphetamine","GR001","GR","Athens",1.91,3.11,2.76,2.82,3.87,2.9,3.43,2.82,3.09,2.97
2016,"methamphetamine","HR002","HR","Zagreb",0,0,0,0,0,0,0,0,0,0
2016,"methamphetamine","IS002","IS","Reykjavik Klettagarðar",7.49,6.08,11.27,8.08,11.03,12.86,8.06,7.21,10.81,9.27
2016,"methamphetamine","IT003","IT","Milan",14.32,13.49,12.54,14.21,14.29,14.56,13,13.6,13.9,13.77
2016,"methamphetamine","NL002","NL","Eindhoven",0.14,2.85,0.14,0.13,0.12,12.64,0.14,1.04,3.26,2.31
2016,"methamphetamine","NL010","NL","Utrecht",0,0,0,0,0,0,0,0,0,0
2016,"methamphetamine","PT001","PT","Almada",0.53,1.22,0.7,0.67,0.67,0.74,0.87,0.87,0.69,0.77
2016,"methamphetamine","PT002","PT","Lisbon",0,0,0,0,0,0,0,0,0,0
2016,"methamphetamine","PT003","PT","Porto",0.27,0.3,0.44,0.37,0.81,0.36,1,0.52,0.5,0.51
2016,"methamphetamine","SE005","SE","Stockholm (2)",21.22,23.29,19.52,23.09,28.01,28.4,27.79,24.1,24.75,24.47
2016,"methamphetamine","SK004","SK","Piestany",263.03,266.96,186.87,466.94,396.25,303.42,288.02,272.67,338.37,310.21
2015,"MDMA","AT007","AT","Klosterneuburg",16.98,10.99,13.92,16.36,16.94,13.06,8.89,12.29,15.07,13.88
2015,"MDMA","BE001","BE","Antwerp Deurne",36.38,76.67,28.98,24.09,31.92,46,26.56,46.54,32.74,38.66
2015,"MDMA","BE002","BE","Antwerp Zuid",54.32,61.41,57.27,52.19,129.45,79.8,69.44,61.72,79.67,71.98
2015,"MDMA","BE005","BE","Brussels",9.66,8.81,10.32,25.75,60.68,27.59,10.84,9.77,31.08,21.95
2015,"MDMA","BE006","BE","Geraardsbergen",4.16,3.17,4.37,11.32,25.14,15.63,8.08,5.13,14.11,10.26
2015,"MDMA","BE007","BE","Koksijde",5.11,5.47,3.52,11.14,10.02,10.76,8.52,6.36,8.86,7.79
2015,"MDMA","BE009","BE","Ninove",6.19,5.7,7.49,9.96,13.88,15.02,14.83,8.91,11.59,10.44
2015,"MDMA","BE010","BE","Oostende",5.98,8.16,7.97,8.05,14.26,11.3,8.56,7.57,10.4,9.18
2015,"MDMA","CH001","CH","Basel",7.82,5.28,4.95,2.67,5.16,25.23,15.7,9.6,9.5,9.55
2015,"MDMA","CH002","CH","Berne",4.15,3.09,7.16,24.39,27.92,12.92,7.87,5.03,18.1,12.5
2015,"MDMA","CH003","CH","Geneva",10.39,10.06,17.01,40.4,50.26,26.83,12.52,10.99,33.63,23.93
2015,"MDMA","CH004","CH","Lausanne",12.36,16.27,41.06,82.08,90.49,37.68,20.23,16.29,62.83,42.88
